step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
278,71,10.7936,60154.8822,188599.3659,22.0,2,0,0,847.2519,2656.3291
279,72,10.7776,66603.499,208817.0087,24.0,3,1,0,925.0486,2900.2362
280,72,10.8656,58976.8845,184905.7293,14.0,1,0,0,819.1234,2568.1351
281,72,10.9406,70231.0345,220190.7605,15.0,1,0,0,975.431,3058.205
282,73,10.747,57082.0871,178965.2358,16.0,2,1,0,781.9464,2451.5786
283,73,10.8589,70204.0826,220105.7716,18.0,2,0,0,961.6998,3015.1476
284,73,10.9767,64549.9606,202378.5106,20.0,2,0,0,884.246,2772.3084
285,73,10.7181,56148.1003,176036.4849,23.0,4,1,1,769.1521,2411.4587
286,73,10.6595,51019.6243,159957.4426,26.0,3,0,0,698.899,2191.1978
287,73,10.6976,61395.8499,192488.6802,29.0,3,0,0,841.039,2636.8312
288,73,10.5533,51797.3522,162395.6517,12.0,5,1,1,709.5528,2224.598
289,73,10.6826,68041.1753,213324.125,16.0,4,0,0,932.0709,2922.2483
290,73,10.5816,49491.9775,155167.6377,20.0,4,0,0,677.9723,2125.5841
291,74,10.5293,59416.3273,186282.618,24.0,5,1,0,802.9233,2517.3327
292,74,10.5899,60658.8184,190178.6219,23.0,3,0,0,819.7138,2569.9814
293,73,10.8002,73435.4031,230236.3392,27.0,4,0,1,1005.9644,3153.9225
294,73,10.6244,54397.3572,170547.2158,31.0,5,1,1,745.1693,2336.2632
295,73,10.5606,55077.3378,172679.802,35.0,4,0,0,754.4841,2365.4767
296,73,10.4907,65444.4162,205183.169,25.0,3,0,0,896.4989,2810.7283
297,74,10.5363,71332.088,223642.4742,15.0,3,1,0,963.9471,3022.1956
298,73,10.6858,62589.9125,196233.9361,18.0,3,0,1,857.3961,2688.1361
299,73,10.7957,66180.4646,207491.0213,19.0,2,0,0,906.5817,2842.3428
300,74,10.7937,68332.5536,214238.1476,21.0,3,1,0,923.4129,2895.1101
301,74,10.7955,63670.8312,199622.7745,9.0,1,0,0,860.4166,2697.6051
302,73,10.7106,57653.9506,180757.5945,10.0,1,0,1,789.7801,2476.1314
303,74,10.5899,64027.3408,200740.2763,11.0,2,1,0,865.2343,2712.7064
304,74,10.675,67342.4588,211133.4099,0.0,0,0,0,910.0332,2853.1542
305,74,10.6465,58627.1863,183809.219,0.0,0,0,0,792.2593,2483.9084
306,75,10.6686,70082.4345,219724.7912,1.0,2,1,0,934.4325,2929.6639
307,75,10.6029,62578.8391,196199.3981,2.0,1,0,0,834.3845,2615.992
308,73,10.6221,60868.5773,190837.2189,3.0,1,0,2,833.8161,2614.2085
309,74,10.7005,80103.2211,251142.6295,0.0,1,1,0,1082.476,3393.8193
310,73,10.8956,70782.7496,221920.0302,0.0,0,0,1,969.6267,3040.0004
311,73,10.871,55346.3156,173522.7846,1.0,1,0,0,758.1687,2377.0244
312,74,10.8313,59264.4916,185807.2682,0.0,1,1,0,800.8715,2510.909
313,74,10.9836,63226.9643,198231.0325,0.0,0,0,0,854.4184,2678.7977
314,73,11.1222,65451.8912,205206.626,0.0,0,0,1,896.6012,2811.0497
315,74,11.1636,67126.5086,210456.4904,0.0,1,1,0,907.115,2844.0066
316,74,11.0615,53167.1392,166690.8086,1.0,1,0,0,718.4749,2252.5785
317,74,11.0199,61368.6437,192404.7339,2.0,1,0,0,829.306,2600.064
318,75,10.7349,60943.6428,191071.1915,3.0,2,1,0,812.5819,2547.6159
319,75,10.6519,54825.571,171890.4845,4.0,1,0,0,731.0076,2291.8731
320,75,10.7389,53667.9048,168260.9459,0.0,0,0,0,715.5721,2243.4793
321,76,10.7206,65438.1727,205163.2933,1.0,2,1,0,861.0286,2699.517
